CUSIP,Offer date,Company name,Ticker,Founding,PERM,VC dummy,Rollup,Dual,Post-issue shares,Internet
87190410,19810812,SYSTEMATICS,SYST,1967,74150,0,0,0,.,0
07814410,19810813,BELL PETROLEUM,BPSI,1969,17516,0,0,0,.,0
39114410,19810818,GREAT OUTDOOR AM ADVEN,GOAA,1974,12432,0,0,0,.,0
84333710,19810818,SOUTHERN MEDIC & PHARM,SMPC,1979,71459,0,0,0,.,0
45790610,19810819,INTEGRITY FIN'L GROUP,INTY,1968,44362,0,0,0,.,0
62878710,19810827,NCA,NCAC,1970,55750,0,0,0,.,0
83402110,19810827,SOFTECH,SOFT,1969,71002,0,0,0,.,0
47549110,19810901,JEFFERSON-WILLIAMS,JWEC,1974,46464,0,0,0,.,0
85285810,19810901,STAN WEST MINING,SWMC,1979,72371,0,0,0,.,0
09769810,19810902,BOLT TECHNOLOGY,BOLT,1962,18650,0,0,0,.,0
14147610,19810910,CARDILLO TRAVEL SYSTMS,TVL,1935,63490,0,0,0,.,0
23790310,19810915,DATA MEASUREMENT,DMCB,1962,10969,9,.,0,.,0
73941310,19810917,PRAB ROBOTS,PRAB,1961,63758,0,0,0,.,0
43707610,19810922,HOME DEPOT,HOMD,1978,66181,0,0,0,.,0
87104710,19810922,SWITCHCO,SXCO,1981,73892,0,0,0,.,0
23290210,19810923,CYCARE SYSTEMS,CYCR,1969,28143,0,0,0,.,0
81180410,19810924,SEAGATE TECHNOLOGY,SGAT,1978,69607,1,0,0,.,0
00190310,19811001,ASK COMPUTER SYSTEMS,ASKI,1974,10429,1,0,0,.,0
22101610,19811002,CORVUS SYSTEMS,CRVS,1979,27370,1,0,0,.,0
17252810,19811006,CIPHER DATA PRODUCTS,CIFR,1968,23529,1,0,0,.,0
76709410,19811014,RIO GRANDE DRILLING,RGDC,1978,64098,0,0,0,.,0
92239410,19811014,VECTOR GRAPHIC,VCTR,1976,80419,1,0,0,.,0
48563610,19811015,CARL KARCHER,CARL,1966,47133,0,0,0,.,0
72590110,19811015,PIZZA VENTURES,PVEN,1978,63221,0,0,0,.,0
82990210,19811015,SIPPICAN OCEAN SYSTEMS,SOSI,1958,70827,0,0,0,.,0
36485010,19811016,GARCIA'S OF SCOTTSDALE,GMEX,1979,38173,2,0,0,.,0
45766210,19811020,INSITUFORM EAST,INEI,1970,44266,0,0,0,.,0
23810210,19811021,DATAPOWER,DPWR,1969,28813,0,0,0,.,0
45990210,19811022,INT'L GAME TECHNOLOGY,IGAM,1978,45277,0,0,0,.,0
19419410,19811023,COLLAGEN,CGEN,1975,24556,1,0,0,.,0
34443710,19811023,FONAR,FONR,1978,37154,1,0,0,.,0
49130610,19811023,KENTUCKY HORSE CENTER,HORS,1981,47491,0,0,0,.,0
44054210,19811028,HORNBECK OFFSHORE SVS,HOSS,1978,42578,0,0,0,.,0
44860710,19811028,HYBRITECH,HYBR,1978,43020,1,0,0,.,0
81607310,19811028,SEISDATA SERVICES,SDAT,1977,69914,1,0,0,.,0
23428210,19811029,DALE ELECTRONICS,DALE,1951,63538,0,0,0,.,0
63906810,19811029,NAUGLE'S,NAUG,1965,56953,2,0,0,.,0
90970010,19811029,UNITED CABLE TV DENVER,UCTDA,1981,78482,0,0,1,3530000,0
59190510,19811030,METRO AIRLINES,MAIR,1969,53306,0,0,0,.,0
20491010,19811104,COMPUTONE SYSTEMS,CTON,1965,25770,1,0,0,.,0
40243010,19811104,GULF NUCLEAR,GNUC,1971,40425,0,0,0,.,0
45774110,19811104,INSTACOM,ICOM,1975,44282,0,0,0,.,0
71691310,19811104,PETROSYSTEMS,PTSI,1981,45525,0,0,0,.,0
10390110,19811105,BRACKEN EXPLORATION,BXCO,1975,18957,0,0,0,.,0
43307810,19811105,HINDERLITER ENRGY,HND,1950,63618,0,0,0,.,0
60919210,19811110,MONCHIK-WEBER,MWCH,1970,54907,0,0,0,.,0
19977310,19811117,COM SYSTEMS,CMSI,1975,24898,0,0,0,.,0
87183010,19811117,SYSCON,SCON,1966,74051,0,0,0,.,0
92845510,19811117,VISUAL TECHNOLOGY,VSAL,1978,81091,1,0,0,.,0
20390010,19811118,COMMUNICATIONS SYSTEMS,CSII,1969,25452,0,0,0,.,0
01461710,19811119,ALEXANDER ENERGY,AEOK,1980,11704,0,0,0,.,0
91300410,19811124,UNITED STATIONERS,USTR,1922,79303,0,0,0,.,0
90490110,19811125,UNIMATION,RBOT,1962,78175,0,0,0,.,0
28256010,19811202,EIKONIX,KONX,1968,31721,0,0,0,.,0
42220310,19811208,HEALTHDYNE,HDYN,1970,41356,1,0,0,.,0
08055510,19811209,A.H. BELO,BCOR,1926,65509,0,0,0,.,0
20491210,19811209,COMPUTER ASSOCIATES,CASI,1974,25778,0,0,0,.,0
36471710,19811209,GANDALF TECHNOLOGY,GANDF,1971,78425,9,.,0,.,0
40404010,19811209,H&H OIL TOOL,HHOT,1953,40476,0,0,0,.,0
00690110,19811210,ADVANCED FUEL SYSTEMS,AFSI,1980,10816,0,0,0,.,0
05366410,19811210,AVIATION GROUP,LIFT,1977,16054,2,0,0,.,0
42190110,19811210,HEALTH CARE & RETIRMNT,HCRX,1944,41284,0,0,0,.,0
67030910,19811215,NUCLEAR SUPPORT SVS.,NSSI,1973,58641,0,0,0,.,0
731108106,19811216,POLICY MANAGEMENT SYS.,PMSC,1910,63483,0,0,0,.,0
86620710,19811222,SUMMIT OILFIELD,SOCO,1967,73374,2,1,0,.,0
296744105,19811223,ESSEX,ESEX,1969,33567,0,0,0,.,0
52887510,19811223,LEXIDATA,LEXD,1974,49307,1,0,0,.,0
20491310,19820107,COMPUTER MEMORIES,CMIN,1979,25786,1,0,0,.,0
28413210,19820119,ELAN PHARMACEUTICAL RESEARCH,EPRC,1981,31801,0,0,0,.,0
45990410,19820121,INT'L ROBOMATION,ROBT,1980,45285,0,0,0,.,0
37052910,19820127,GENERAL PRODUCTION,GPCO,1980,38528,0,0,0,.,0
22660810,19820129,CRIME CONTROL,CRIM,1977,27706,0,0,0,.,0
12638910,19820129,CSP INC,CSPI,1968,20336,1,0,0,.,0
50239210,19820202,LTX CORP,LTXX,1976,48291,1,0,0,.,0
87869010,19820202,TECH FOR COMM,TCII,1968,74895,0,0,0,.,0
26866410,19820204,EMC INSURANCE,EMCI,1974,31238,0,0,0,.,0
92904710,19820204,VORTEC CORP,VRTX,1964,81227,0,0,0,.,0
19419210,19820211,COLLABORATIVE,CRIC,1961,24548,1,0,0,.,0
43713310,19820303,HOME HEALTH CARE,HHCA,1979,42324,2,0,0,.,0
48579510,19820316,KASLER CORP,KASL,1947,47141,0,0,0,.,0
50730510,19820330,LAIDLAW IND,LWSI,1981,48443,0,0,0,.,0
87162510,19820330,SYNTREX INC,STRX,1979,74027,1,0,0,.,0
14790010,19820402,CASTLE ENTERTAINMENT,CPRT,1981,21769,0,0,0,.,0
38028910,19820406,GODFATHERS PIZZA,GFPZ,1976,30278,0,0,0,.,0
84616410,19820406,SPACE MICROWAVE,SMLI,1969,71918,0,0,0,.,0
20514510,19820422,COMPUTER INPUT,CISI,1969,25911,0,0,0,.,0
76190110,19820422,REXON BUSINESS,REXN,1978,66801,0,0,0,.,0
90956210,19820422,UNITED BANKERS,UBKR,1977,78458,0,0,0,.,0
23786310,19820427,DATASWITCH,DASW,1977,28696,1,0,0,.,0
87224110,19820430,TCA CABLE TV,TCAT,1981,74230,0,0,0,.,0
20339510,19820506,COMMUN GROUP,CMGI,1968,25399,0,0,0,.,0
21247910,19820518,CONVERGENT TECH,CVGT,1979,27036,1,0,0,.,0
87854010,19820525,TECHNICOM INT'L,TECI,1981,64661,0,0,0,.,0
05590610,19820603,BPI SYSTEMS,BPII,1979,16273,0,0,0,.,0
25245010,19820608,DIAGNOSTIC PRODUCTS,DPCZ,1971,29752,0,0,0,.,0
60851910,19820610,MOLECULAR GENETICS,MOGN,1952,54798,1,0,0,.,0
45881610,19820629,INTERMETRICS,IMET,1969,44856,1,0,0,.,0
62590410,19820708,MULTI-TECH,MLTC,1981,55547,2,.,0,.,0
88076710,19820708,TERA CORP,TRRA,1974,75505,0,0,0,.,0
78351910,19820713,RYAN'S FAMILY,RYAN,1977,68049,0,0,0,.,0
86790610,19820720,SUPER SKY INT'L,SSKY,1970,73606,0,0,0,.,0
04886910,19820721,ATLANTIC SE AIR,ASAI,1979,15684,0,0,0,.,0
12590210,19820729,CPI CORP,CPIC,1979,20248,0,0,0,.,0
35012410,19820805,FOSTER MEDICAL,FMED,1980,37429,0,0,0,.,0
67083910,19820811,ENVIRONMENTAL TESTING AND C,ETCC,1981,33508,1,0,0,.,0
28574210,19820817,ELECTRONIC MAIL CORP OF AMER,EMCA,1980,32169,0,0,0,.,0
91375610,19820820,UNIVERSAL MONEY,UMCI,1981,79522,0,0,0,.,0
92581710,19820826,VICORP RESTAURANTS,VRES,1959,80654,0,0,0,.,0
30700410,19820901,FAMILY ENTERTAINMENT,FMLY,1980,34199,2,0,0,.,0
65942410,19820902,NORTH FORK Bancorporation,NFBC,1981,58094,0,0,0,.,0
28586510,19820909,ELECTRONIC THEATRE RESTAUR,ETRC,1980,32206,0,0,0,.,0
28607010,19820915,ELECTRONICS CORP OF ISRAEL,ECILF,1961,78448,0,0,0,.,0
74437410,19820923,PSYCH SYSTEMS,PSYC,1977,64611,0,0,0,.,0
37227510,19820929,GENEX CORP,GNEX,1977,38691,1,0,0,.,0
68218010,19820929,ON LINE SOFTWARE,OSII,1969,59601,0,0,0,.,0
77487520,19820929,Rodime PLC,RODMY,-99,67484,0,0,.,-9,0
09061310,19821001,BIOMET INC,BMET,1977,18092,0,0,0,.,0
87588610,19821007,TANO CORP,TANO,1961,74641,0,0,0,.,0
38348310,19821015,GOTT CORP,GOTT,1916,39475,0,0,0,.,0
45809810,19821019,INTECOM INC,INCM,1980,44485,1,0,0,.,0
83014010,19821026,SIZZLER RESTAURANTS,SIZZ,1967,70835,0,0,0,.,0
59026210,19821029,MERRIMAC INDUSTRIES,MMAC,1954,53015,0,0,0,.,0
87187310,19821102,SYSTEMS & COMPUTERS,SCTC,1968,74086,1,0,0,.,0
00253510,19821104,AARON RENTS,ARON,1962,10517,0,0,0,.,0
02206010,19821104,ALTOS COMPUTERS,ALTO,1977,12192,1,0,0,.,0
87345010,19821116,TACO VIVA,TVIV,1968,74561,0,0,0,.,0
52376310,19821118,LEE DATA,LEDA,1979,49083,1,0,0,.,0
895883106,19821126,TRIANGLE MICROWAVE,TRMW,1977,77252,0,0,0,.,0
03987610,19821129,AREA COMMUNICATION,,1971,14876,0,.,0,.,0
70321410,19821201,PATIENT TECH,PTIX,1981,67037,0,0,0,.,0
74758210,19821201,QUALITY SYSTEMS,QSII,1974,64961,0,0,0,.,0
04023910,19821202,ARGOSYSTEMS,ARGI,1969,14905,0,0,0,.,0
69888410,19821203,PAR TECHNOLOGY,PARR,1968,61146,0,0,0,.,0
25454610,19821207,DIONEX CORP,DNEX,1968,30147,1,0,0,.,0
75470810,19821207,RAYMOND ENGINEERING,REIN,1938,75879,0,0,0,.,0
91020410,19821207,UNITED ED AND SFTWRE,UESS,1967,78626,0,0,0,.,0
43460210,19821210,HOGAN SYSTEMS,HOGN,1977,42084,0,0,0,.,0
74790610,19821210,QUANTUM CORP,QNTM,1980,65024,1,0,0,.,0
15234210,19821214,CENTOCOR INC,CNTO,1979,22016,1,0,0,.,0
76801510,19821214,GD RITZY'S,RITZ,1979,67011,0,0,0,.,0
65018810,19821214,NEWAIR FLIGHT,NWAR,1962,57497,0,0,0,.,0
37048510,19821216,GENERAL PHYSICS,GPHY,1966,38520,0,0,0,.,0
71361110,19821216,PERCEPTRONICS,PERC,1969,62149,0,0,0,.,0
30253110,19821217,FN FINANCIA,FNFC,1959,67504,0,.,0,.,0
41383410,19821217,HARRIS & PAULSON,HAPI,1977,41049,0,0,0,.,0
71691010,19821221,PHARMACONTROL,PHAR,1979,62472,1,0,0,.,0
82690410,19821221,SIGMA RESEARCH,SIGR,1974,70595,0,0,0,.,0
09091310,19821222,BIOSTIM,BIOZ,1979,18279,0,0,0,.,0
55290610,19821222,MGM/UA HOME ENTER,HEGI,1982,64610,0,0,0,.,0
71880310,19821222,PHOENIX AMERICAN,PHXA,1972,62675,0,0,0,.,0
51790310,19830105,LASER PHOTONICS,LAZR,1980,48785,0,0,0,.,0
88602810,19830110,THUNANDER CORP.,THD,-99,76180,0,0,0,.,0
58491110,19830111,MED-CHEM PRODUCTS,MDCH,1970,52602,0,0,0,.,0
74790710,19830113,QUALITY MICRO SYSTEMS,QMSI,1977,65032,1,0,0,.,0
87190720,19830113,SYNCOM INCORPORATED,,-99,.,0,0,0,.,0
01540420,19830118,ALFACELL CORPORATED,,-99,11739,0,0,0,.,0
59548210,19830120,MID-STATE FEDERAL,MSSL,1934,53787,0,0,0,.,0
73328010,19830120,POREX TECHNOLOGY,PORX,1961,63635,0,0,0,.,0
21689510,19830121,"COOPERVISION, INC.",EYES,1972,65541,0,0,0,.,0
78074810,19830126,"ROYALE AIRLINES, INC.",RYAL,1969,67871,0,0,0,.,0
73178710,19830127,POLYMERIC RESOURCES,POLR,1982,63555,0,0,0,.,0
21616010,19830201,COOK DATA SERVICES,CDSG,1979,27087,0,0,0,.,0
36354410,19830201,GALILEO ELECTRO-OPTIC,GAEO,1959,38085,1,0,0,.,0
00087220,19830202,ACS ENTERPRISES,,-99,10082,0,0,0,.,0
40179110,19830202,GUILFORD INDUSTRIES,GILD,1975,40361,0,0,0,.,0
91272010,19830202,"U.S. TELEPHONE, INC.",USTL,1979,79258,1,0,0,.,0
91191010,19830209,United States HEALTH CARE,USHC,1976,79119,2,0,0,.,0
25390210,19830210,DIGITAL COMMUNICATIONS,DCAI,1972,30075,1,0,0,.,0
70465920,19830210,PEACHES ENTERTAINMENT,,-99,.,0,0,0,.,0
75914710,19830210,REHAB HOSPITAL SERVICE,RHAB,1979,66211,2,0,0,.,0
00433010,19830211,ACCO WORLD CORPORATION,AWCO,1903,64688,0,0,0,.,0
34965110,19830215,FORTUNE FEDERAL,FORF,1934,37322,0,0,0,.,0
51808220,19830215,"LASERTECHNICS, INC.",IBSUF,-99,78468,0,0,0,.,0
61982120,19830215,"MOTO PHOTO, INC.",,-99,55328,0,0,0,.,0
82706610,19830216,SILICON VALLEY GROUP,SVGI,1973,70632,1,0,0,.,0
88716810,19830218,TIME ENERGY SYSTEMS,TIME,1980,76276,0,0,0,.,0
91724910,19830218,URGENT CARE CENTERS,URGE,1982,79733,2,0,0,.,0
12989610,19830223,CALIBRE CORPORATION,CLBR,1981,20651,0,0,0,.,0
25283610,19830223,"DIASONICS, INC.",DNIC,1977,29832,1,0,0,.,0
02968310,19830224,AMERICAN SOFTWARE,AMSWA,1970,13777,0,0,1,4250000,0
25859010,19830224,DOUBLE R FAST FOOD,RRFF,1980,30606,0,0,0,.,0
31991210,19830224,FIRST FEDERAL,FFWH,1983,35450,0,0,0,.,0
32090910,19830224,FIRST MUTUAL,FMSA,1952,35984,0,0,0,.,0
89334960,19830224,TRANS WORLD AIRLINES,TWA,1978,64821,0,0,0,.,0
92654110,19830224,VIDEO CONNECTION,VIDC,1979,80734,0,0,0,.,0
91827010,19830224,VLSI TECHNOLOGY,VLSI,1979,79848,1,0,0,.,0
02365010,19830225,AMERICA WEST AIR,AWAL,1981,12424,0,0,0,.,0
05327110,19830301,AUTOMATIX INCORPORATED,AITX,1980,15932,1,0,0,.,0
12232110,19830301,BURNHAM SERVICE,BSCO,1921,19853,0,0,0,.,0
,19830301,COMBUSTION PROTECTION,,-99,.,0,0,0,.,0
98388910,19830301,XEBEC,XEBC,1974,83759,0,0,0,.,0
30705620,19830302,FAMILY SHOWTIME,,-99,34236,0,0,0,.,0
55341210,19830302,"THE MPSI GROUP, INC.",MPSG,1970,50543,0,0,0,.,0
03790410,19830303,APOLLO COMPUTER,APCI,1980,14614,1,0,0,.,0
34968910,19830304,FORTUNE SYSTEMS,FSYS,1980,37357,1,0,0,.,0
45690510,19830304,INFORMATION RESOURCES,IRIC,1977,44194,1,0,0,.,0
64467010,19830304,NEW HAMPSHIRE SAVINGS,NHSB,1982,57323,0,0,0,.,0
45974510,19830309,INT'L LEASE FINANCE,ILFC,1973,45197,0,0,0,.,0
58922010,19830309,MERCHANTS SAVINGS,MBAK,-99,52928,0,0,0,.,0
12500210,19830310,C.C.R. VIDEO,CCCR,-99,20109,0,0,0,.,0
21139010,19830310,CONTINENTAL FEDERAL,CONF,1901,26826,0,0,0,.,0
34347110,19830310,"FLOW SYSTEMS, INC.",FLOW,1974,37058,0,0,0,.,0
53954510,19830310,LOCAL FEDERAL S&L,LOCL,-99,49921,0,0,0,.,0
,19830311,LO-JACK CORPORATION,,-99,.,0,0,0,.,0
93933410,19830311,WASHINGTON MUTUAL,WAMU,1901,81593,0,0,0,.,0
20029910,19830315,COMCAST CABLEVSN OF PH,,-99,78584,0,0,0,.,0
70961810,19830315,PENTA SYSTEMS,PSLI,1981,62026,1,0,0,.,0
87991310,19830315,TELEVIDEO SYSTEMS,TELV,1976,75345,1,0,0,.,0
05591110,19830316,BR COMMUNICATIONS,BRHF,1966,16300,0,0,0,.,0
233325109,19830316,DST SYSTEMS,DSTS,1968,28266,0,0,0,.,0
80589710,19830316,SCAN-TRON CORP.,SCNN,1972,69041,1,0,0,.,0
84610310,19830316,SOVEREIGN THOROBRED.,SVRN,1981,71862,0,0,0,.,0
19978510,19830317,COM VU CORPORATION,CMVU,1980,24927,0,0,0,.,0
69830110,19830317,PANATECH RES. & DEV.,PNTC,-99,61031,0,0,0,.,0
57776310,19830318,MAXWELL LABORATORIES,MXWL,1965,51960,0,0,0,.,0
09059710,19830322,"BIOGEN, N.V.",BGENF,1978,11983,1,0,0,.,0
,19830322,GIBSON CRYOGENICS,,-99,.,0,0,0,.,0
80879810,19830322,SCI. SYSTEMS SERVICE,SSSV,1965,69359,1,0,0,.,0
81690310,19830322,"SENTRY DATA, INC.",SEND,1980,70000,0,0,0,.,0
87929810,19830322,TELECRAFTER CORP.,TLCR,1977,75110,0,0,0,.,0
45791410,19830323,INTEGRATED SOFTWARE,ISCX,1970,44397,1,0,0,.,0
92603010,19830323,VICTOR TECHNOLOGIES,VICR,1980,80689,1,0,0,.,0
12257410,19830324,BURR-BROWN CORPORATION,BBRC,1956,19888,0,0,0,.,0
59190810,19830324,METROPOLITAN FEDERAL,MFED,-99,68574,0,0,0,.,0
30766910,19830325,"FARM FRESH, INC.",FFSH,1974,34332,0,0,0,.,0
57630010,19830325,MASSTOR SYSTEMS,MSCO,1976,51845,1,0,0,.,0
85771520,19830325,STATUS GAME CORP.,,-99,72785,0,0,0,.,0
87991410,19830325,TELE. SPECIALISTS,TESP,-99,75353,0,0,0,.,0
09091510,19830328,BIOTECHNICA INT'L.,BIOT,1981,18287,0,0,0,.,0
97313810,19830328,WINCOM CORPORATION,WMMC,1978,83118,0,0,0,.,0
12958310,19830329,CALIFORNIA FEDERAL,CALF,1925,66456,0,0,0,.,0
32024510,19830329,FIRST FINANCIAL MGMT.,FFMC,1971,35706,0,0,0,.,0
43708710,19830329,HOME FEDERAL OF TUCSON,HMAZ,1937,42316,0,0,0,.,0
74465010,19830329,PUBLISHERS EQUIPMENT,PECN,1979,64654,1,0,0,.,0
43708610,19830330,HOME FED. SAN DIEGO,HFED,1934,66202,0,0,0,.,0
13215710,19830331,CAMBRIDGE BIOSCIENCE,CBCX,1981,20918,0,0,0,.,0
60724320,19830331,MOBILE COMMUNICATIONS,MCCAA,1965,54616,0,0,0,.,0
23816610,19830404,DATRICON CORP.,DATN,1979,28936,0,0,0,.,0
21147720,19830405,CONTINENTAL HEALTH,CTHL,-99,26834,0,0,0,.,0
25180910,19830405,DEVON STORES,DVON,1979,29648,1,0,0,.,0
46027610,19830405,INTERNATIONAL SAVINGS,ISLH,1925,45402,0,0,0,.,0
24272810,19830406,DEB SHOPS,DEBS,1973,29111,0,0,0,.,0
05538810,19830407,BFI COMMUNICATIONS,BFXC,1980,16177,0,0,0,.,0
20280910,19830407,COMMONWEALTH FED. S&L,CMFL,1980,65891,0,0,0,.,0
74790810,19830407,QUANTECH ELECTRONICS,QANT,1977,65059,0,0,0,.,0
40273310,19830408,GULFSTREAM AEROSPACE,GACC,1956,64960,0,0,0,.,0
21079830,19830411,CONTINENTAL AIRLINES,CAI,1982,64928,0,0,0,.,0
29459210,19830411,"EQUITEX, INC.",EQTX,-99,33372,0,0,0,.,0
12324310,19830412,BUSINESS COMPUTING,BCII,-99,19941,0,0,0,.,0
19485810,19830412,COLLINS INDUSTRIES,COLL,1971,24572,0,0,0,.,0
75418210,19830412,RAUCH INDUSTRIES,RCHI,1956,65761,0,0,0,.,0
44918010,19830413,HYTEK MICROSYSTEMS,HTEK,1974,43167,0,0,0,.,0
68771210,19830413,OSAGE ENERGY,OOIL,-99,60047,0,0,0,.,0
91961510,19830413,VALLEY FEDERAL S&L,VFED,1925,80056,0,0,0,.,0
45866510,19830414,INTERFACE FLOORING,IFSIA,1973,44768,0,0,1,6882000,0
44952510,19830419,"IGC, INC.",IIGC,1981,43239,0,0,0,.,0
20020910,19830420,COMBINED NETWORK,CNIC,1980,85033,0,0,0,.,0
45791110,19830421,INTEGRATED CIRCUITS,ICTM,1969,44389,0,0,0,.,0
90467510,19830425,UNIFAST INDUSTRIES,,-99,78036,0,0,0,.,0
75891410,19830426,REGIS CORPORATION,RGIS,1954,66174,0,0,0,.,0
87927110,19830426,"TELECI, INC.",TELL,1967,75054,0,0,0,.,0
89288710,19830426,TRAK AUTO CORP.,TRKA,1980,76743,0,0,0,.,0
18725910,19830427,CLINICAL DATA,CLDA,1974,24097,1,0,0,.,0
26821510,19830427,E&B MARINE,EBMI,1956,31150,0,0,0,.,0
87949610,19830427,"TELERATE, INC.",TLR,1969,65090,0,0,0,.,0
,19830502,INB BANCORP,,-99,.,0,0,0,.,0
02462310,19830504,AMER. BLOODPRESSURE,BPRC,1983,12590,0,0,0,.,0
05546710,19830504,B.I. INC.,,-99,.,0,0,0,.,0
39350510,19830504,GREEN TREE ACCEPTANCE,GTAC,1975,67571,0,0,0,.,0
85954710,19830504,STERLING SOFTWARE,SSW,1983,65074,0,0,0,.,0
26157010,19830504,THE DRESS BARN,DBRN,1966,30737,0,0,0,.,0
55480610,19830505,MACNEAL-SCHWENDLER,MSCI,1963,66253,0,0,0,.,0
61741010,19830505,MORGAN KEEGAN & CO.,MOKE,1969,68582,0,0,0,.,0
69022210,19830505,OVERLAND EXPRESS,OVER,1964,60135,0,0,0,.,0
90944810,19830505,UNITED BANCORP ALASKA,UBAK,1974,78415,0,0,0,.,0
14164910,19830506,CARE ENTERPRISES,KARE,1978,66843,0,0,0,.,0
44090310,19830509,JONES-HOSPLEX SYSTEMS,JHPX,-99,46691,0,0,0,.,0
03815620,19830510,APPLIED DNA SYSTEMS,ADNA,-99,14681,0,0,0,.,0
43708510,19830510,HOME FED./ROCKIES,HROK,1934,42295,0,0,0,.,0
49712420,19830510,KINNEY SYSTEMS,KINY,1977,47889,0,0,0,.,0
91427210,19830510,UNIVERSITY GENETICS,UGEN,-99,79653,0,0,0,.,0
92043710,19830510,"VALUE LINE, INC.",VALU,1931,80179,0,0,0,.,0
82049020,19830511,BENIHANA NATIONAL,,-99,17671,0,0,0,.,0
20846210,19830511,CONSCO ENTERPRISES,CNSO,1972,26490,0,0,0,.,0
,19830511,SCHUCHARDT SOFTWARE,,-99,.,0,0,0,.,0
84760410,19830511,"SPECTRAVIDEO, INC.",SVITA,1983,72099,0,0,1,3100000,0
,19830511,UNITED MUTUAL S&L,,-99,.,0,0,0,.,0
19613020,19830512,COLONIAL X-RAY CORP.,XRAY,1980,24695,0,0,0,.,0
20491710,19830512,"COMPUSHOP, INC.",CSHP,1977,25794,0,0,0,.,0
21253910,19830512,"CONVERSE, INC.",CVRS,1908,27044,0,0,0,.,0
45664510,19830512,"INFO DESIGNS, INC.",INFO,1980,44071,0,0,0,.,0
74154910,19830512,"PRIMAGES, INC.",PRIM,1981,64072,1,0,0,.,0
91359010,19830512,UNIVERSAL HOLDING,UHCO,1981,79477,0,0,0,.,0
08152510,19830513,"BENAFUELS, INC.",BENF,1980,17604,0,0,0,.,0
20476120,19830513,"COMPU-PLAN, INC.",NSUR,1981,25639,0,0,0,.,0
23202420,19830513,CUSTOM CREAMERY,CCSI,1983,27992,0,0,0,.,0
43706010,19830513,HOME CENTERS,HCOA,-99,42236,0,0,0,.,0
50216110,19830513,LSI LOGIC CORP.,LLSI,1980,48267,1,0,0,.,0
55233310,19830513,"LYPHOMED, INC.",LMED,1980,50359,1,0,0,.,0
18947510,19830518,CLUBMART OF AMERICA,CLBC,1982,24142,0,0,0,.,0
66990810,19830518,NU HORIZONS ELECTRONIC,NUHC,1982,67010,0,0,0,.,0
06983610,19830519,BASIC AMERICAN MED.,BAMI,1974,17065,0,0,0,.,0
37482710,19830519,GIBSON GREETINGS,GIBG,1900,38982,0,0,0,.,0
22129510,19830520,COSMO COMMUNICATIONS,CSMO,1975,27407,0,0,0,.,0
87188210,19830520,SYSTEMS ASSOCIATES,SAIN,1966,74107,0,0,0,.,0
31769510,19830523,FINANCIAL SECURITY S&L,FSSLA,1982,34906,0,0,0,.,0
54190120,19830523,LOGOS SCIENTIFIC,,-99,50041,0,0,0,.,0
,19830523,N.P.U. CORPORATION,,-99,.,0,0,0,.,0
04638210,19830525,"ASTRO-MED, INC.",ASDI,1971,15422,0,0,0,.,0
28570610,19830525,ELECTRONIC FINANCIAL SYSTEMS,EFSIA,1982,32142,0,0,1,1220000,0
47577510,19830525,"JEFFREY MARTIN, INC.",JFRY,1960,46472,0,0,0,.,0
01374250,19830526,ALCIDE CORPORATION,ALCD,-99,11624,0,0,0,.,0
04219810,19830526,"ARMEL, INC.",AMLT,1974,67387,0,0,0,.,0
34064710,19830526,FLORIDA FEDERAL S&L,FLFE,1933,36944,0,0,0,.,0
57027920,19830526,MARITEK CORPORATION,MARI,1980,51562,0,0,0,.,0
82967210,19830526,SIS CORPORATION,SISB,1981,70819,0,0,0,.,0
87949310,19830526,TELERAM COMMUNICATIONS,TELR,1983,75206,0,0,0,.,0
20519510,19830527,COMPUTER LANGUAGE,CLRI,1964,25938,0,0,0,.,0
92907310,19830531,VUEBOTICS CORP.,VUBT,1981,81243,0,0,0,.,0
23405010,19830601,DAISY SYSTEMS,DAZY,1980,28346,1,0,0,.,0
91035110,19830601,UNITED FIRST FEDERAL,UNFF,1934,78706,0,0,0,.,0
92847110,19830601,VITALITY UNLIMITED,VITL,1971,81104,0,0,0,.,0
04300910,19830602,ARTEL COMMUNICATIONS,AXXX,1981,15131,0,0,0,.,0
25490610,19830602,DISTRIBUTED LOGIC,DLOG,1977,30227,0,0,0,.,0
29257310,19830602,"ENDATA, INC.",DATA,1969,32599,0,0,0,.,0
45842110,19830602,INTERAND CORPORATION,IRND,1969,44661,0,0,0,.,0
55946010,19830602,MAGNETIC INFO. TECH.,MITI,1981,50922,0,0,0,.,0
74140010,19830602,PRIAM CORPORATION,PRIA,1978,64048,1,0,0,.,0
84759810,19830602,SPECTRAN CORP.,SPTR,1981,72072,1,0,0,.,0
05544210,19830603,BGS SYSTEMS,BGSS,1975,16185,0,0,0,.,0
23571510,19830603,"DAMON BIOTECH, INC.",DBIO,1973,28434,0,0,0,.,0
59490710,19830603,MICROPOLIS CORP.,MLIS,1976,53509,1,0,0,.,0
92209410,19830603,VANZETTI SYSTEMS,VANZ,1968,80267,0,0,0,.,0
95988010,19830603,WESTERN WASTE INDUS.,WWIN,1964,82502,0,0,0,.,0
09090910,19830607,BIO-LOGIC SYSTEMS,BLSC,1981,18244,0,0,0,.,0
46110710,19830607,INTERSTATE UNIFORM,IUSC,1950,65306,0,0,0,.,0
